video_name,frame_idx,active_side,elbow_angle,hip_angle,knee_angle,hip_deviation,label,error_type
Copy of push up 100.mp4,108,right,174.49,177.38,176.35,-0.002,1,benar
Copy of push up 100.mp4,109,right,174.72,177.47,176.27,-0.0017,1,benar
Copy of push up 100.mp4,110,right,174.69,177.47,176.71,-0.0022,1,benar
Copy of push up 100.mp4,111,right,174.89,177.53,176.71,-0.0021,1,benar
Copy of push up 100.mp4,112,right,175.03,177.82,177.01,-0.0017,1,benar
Copy of push up 100.mp4,113,right,174.95,177.89,177.04,-0.0016,1,benar
Copy of push up 100.mp4,114,right,174.82,179.29,177.56,0.0016,1,benar
Copy of push up 100.mp4,115,right,174.74,179.46,177.09,0.0043,1,benar
Copy of push up 100.mp4,116,right,174.77,178.01,175.64,0.0005,1,benar
Copy of push up 100.mp4,117,right,174.99,177.57,175.57,-0.0006,1,benar
Copy of push up 100.mp4,118,right,175.03,177.24,175.52,-0.0013,1,benar
Copy of push up 100.mp4,119,right,175.06,177.07,175.72,-0.002,1,benar
Copy of push up 100.mp4,120,right,175.08,176.98,175.82,-0.0024,1,benar
Copy of push up 100.mp4,121,right,175.16,176.9,175.88,-0.0026,1,benar
Copy of push up 100.mp4,122,right,175.17,176.78,175.89,-0.0029,1,benar
Copy of push up 100.mp4,123,right,175.19,176.78,175.89,-0.0029,1,benar
Copy of push up 100.mp4,124,right,175.19,176.72,175.9,-0.0031,1,benar
Copy of push up 147.mp4,1,right,171.65,169.25,174.73,-0.0224,1,benar
Copy of push up 147.mp4,2,right,171.78,169.74,175.05,-0.0215,1,benar
Copy of push up 147.mp4,3,right,172.19,169.9,174.56,-0.0205,1,benar
Copy of push up 147.mp4,4,right,172.28,170.05,174.56,-0.02,1,benar
Copy of push up 147.mp4,5,right,172.37,170.76,175.12,-0.0189,1,benar
Copy of push up 147.mp4,6,right,172.26,171.01,174.99,-0.018,1,benar
Copy of push up 147.mp4,7,right,172.39,171.16,174.59,-0.017,1,benar
Copy of push up 147.mp4,8,right,172.69,171.2,174.63,-0.017,1,benar
Copy of push up 147.mp4,9,right,172.86,171.4,174.91,-0.0168,1,benar
Copy of push up 147.mp4,10,right,172.84,172.43,175.13,-0.0142,1,benar
Copy of push up 147.mp4,11,right,172.74,173.01,175.34,-0.0129,1,benar
Copy of push up 147.mp4,12,right,172.99,172.96,175.29,-0.0129,1,benar
Copy of push up 147.mp4,13,right,173.0,172.86,175.08,-0.0128,1,benar
Copy of push up 147.mp4,14,right,172.99,172.85,175.01,-0.0128,1,benar
Copy of push up 147.mp4,15,right,172.41,172.79,174.84,-0.0127,1,benar
Copy of push up 147.mp4,16,right,171.42,172.68,174.25,-0.0122,1,benar
Copy of push up 147.mp4,17,right,170.14,173.11,174.35,-0.0112,1,benar
Copy of push up 147.mp4,18,right,168.8,173.23,175.22,-0.012,1,benar
Copy of push up 147.mp4,19,right,167.33,173.62,175.87,-0.0116,1,benar
Copy of push up 147.mp4,20,right,162.12,176.52,177.47,-0.0059,1,benar
Copy of push up 147.mp4,21,right,159.2,176.24,177.97,-0.0072,1,benar
Copy of push up 147.mp4,22,right,155.66,176.5,177.81,-0.0063,1,benar
Copy of push up 147.mp4,23,right,151.8,176.32,176.23,-0.0047,1,benar
Copy of push up 147.mp4,24,right,149.0,175.83,175.2,-0.0046,1,benar
Copy of push up 147.mp4,25,right,144.2,174.04,174.49,-0.0083,1,benar
Copy of push up 147.mp4,26,right,140.02,173.57,174.65,-0.0096,1,benar
Copy of push up 147.mp4,27,right,135.32,173.93,175.1,-0.0091,1,benar
Copy of push up 147.mp4,28,right,129.6,175.0,175.92,-0.0074,1,benar
Copy of push up 147.mp4,29,right,125.25,174.62,175.22,-0.0074,1,benar
Copy of push up 147.mp4,30,right,121.05,173.74,174.92,-0.0091,1,benar
Copy of push up 147.mp4,31,right,115.45,172.57,175.13,-0.012,1,benar
Copy of push up 147.mp4,32,right,112.51,173.91,175.75,-0.0094,1,benar
Copy of push up 147.mp4,33,right,107.8,173.61,175.97,-0.0104,1,benar
Copy of push up 147.mp4,34,right,100.99,173.78,176.13,-0.0102,1,benar
Copy of push up 147.mp4,35,right,95.07,174.71,176.36,-0.0082,1,benar
Copy of push up 147.mp4,36,right,92.56,174.77,175.79,-0.0073,1,benar
Copy of push up 147.mp4,37,right,88.02,175.48,175.35,-0.0052,1,benar
Copy of push up 147.mp4,38,right,84.92,175.37,174.36,-0.0044,1,benar
Copy of push up 147.mp4,39,right,78.82,174.33,172.47,-0.0046,1,benar
Copy of push up 147.mp4,40,right,76.53,174.85,171.73,-0.0026,1,benar
Copy of push up 147.mp4,41,right,71.2,175.4,172.25,-0.0019,1,benar
Copy of push up 147.mp4,42,right,65.78,175.16,174.25,-0.0047,1,benar
Copy of push up 147.mp4,43,right,62.86,176.28,173.87,-0.0016,1,benar
Copy of push up 147.mp4,44,right,61.75,179.57,176.54,0.0043,1,benar
Copy of push up 147.mp4,45,right,61.16,177.67,175.25,0.0001,1,benar
Copy of push up 147.mp4,46,right,61.61,178.48,173.66,0.0039,1,benar
Copy of push up 147.mp4,47,right,59.76,177.69,172.96,0.0029,1,benar
Copy of push up 147.mp4,48,right,59.71,178.58,173.82,0.004,1,benar
Copy of push up 147.mp4,49,right,58.38,178.57,175.12,0.0025,1,benar
Copy of push up 147.mp4,50,right,58.4,178.87,174.73,0.0037,1,benar
Copy of push up 147.mp4,51,right,58.4,178.48,175.15,0.0022,1,benar
Copy of push up 147.mp4,52,right,58.37,178.21,173.67,0.0033,1,benar
Copy of push up 147.mp4,53,right,58.42,177.68,173.11,0.0027,1,benar
Copy of push up 147.mp4,54,right,57.92,178.01,175.23,0.0009,1,benar
Copy of push up 147.mp4,55,right,59.55,178.07,174.96,0.0014,1,benar
Copy of push up 147.mp4,56,right,59.87,177.58,173.8,0.0016,1,benar
Copy of push up 147.mp4,57,right,60.79,177.78,174.06,0.0018,1,benar
Copy of push up 147.mp4,58,right,62.75,177.73,173.71,0.0021,1,benar
Copy of push up 147.mp4,59,right,64.21,177.21,173.16,0.0015,1,benar
Copy of push up 147.mp4,60,right,65.65,176.28,172.66,-0.0001,1,benar
Copy of push up 147.mp4,61,right,68.57,174.82,172.34,-0.0032,1,benar
Copy of push up 147.mp4,62,right,73.82,172.53,170.62,-0.0067,1,benar
Copy of push up 147.mp4,63,right,80.18,172.11,171.25,-0.0084,1,benar
Copy of push up 147.mp4,64,right,87.0,169.74,170.39,-0.0129,1,benar
Copy of push up 147.mp4,65,right,92.95,169.36,169.89,-0.0134,1,benar
Copy of push up 147.mp4,66,right,99.53,169.91,172.13,-0.0147,1,benar
Copy of push up 147.mp4,67,right,105.52,169.39,171.24,-0.0149,1,benar
Copy of push up 147.mp4,68,right,113.45,168.76,171.58,-0.0167,1,benar
Copy of push up 147.mp4,69,right,121.25,169.23,170.52,-0.0143,1,benar
Copy of push up 147.mp4,70,right,127.2,171.21,172.41,-0.012,1,benar
Copy of push up 147.mp4,71,right,131.78,171.85,172.57,-0.0108,1,benar
Copy of push up 147.mp4,72,right,136.96,171.22,171.78,-0.0115,1,benar
Copy of push up 147.mp4,73,right,141.49,171.77,171.85,-0.0104,1,benar
Copy of push up 147.mp4,74,right,144.68,172.22,172.26,-0.01,1,benar
Copy of push up 147.mp4,75,right,148.5,169.43,171.7,-0.0163,1,benar
Copy of push up 147.mp4,76,right,150.69,170.65,172.1,-0.0139,1,benar
Copy of push up 147.mp4,77,right,154.14,171.27,172.29,-0.0127,1,benar
Copy of push up 147.mp4,78,right,158.26,172.84,172.26,-0.0088,1,benar
Copy of push up 147.mp4,79,right,162.68,173.69,173.37,-0.008,1,benar
Copy of push up 147.mp4,80,right,165.54,174.58,174.2,-0.0068,1,benar
Copy of push up 147.mp4,81,right,167.68,172.85,173.82,-0.011,1,benar
Copy of push up 147.mp4,82,right,169.05,173.62,174.69,-0.0101,1,benar
Copy of push up 147.mp4,83,right,170.59,173.78,175.05,-0.0102,1,benar
Copy of push up 147.mp4,84,right,171.44,173.25,174.89,-0.0114,1,benar
Copy of push up 147.mp4,85,right,172.22,173.08,175.4,-0.0126,1,benar
Copy of push up 147.mp4,86,right,172.44,170.76,175.0,-0.0182,1,benar
Copy of push up 147.mp4,87,right,172.54,172.23,176.6,-0.0165,1,benar
Copy of push up 147.mp4,88,right,173.27,171.99,176.73,-0.0173,1,benar
Copy of push up 147.mp4,89,right,172.89,172.64,177.26,-0.0163,1,benar
Copy of push up 147.mp4,90,right,172.83,173.51,177.43,-0.0141,1,benar
Copy of push up 147.mp4,91,right,173.31,173.68,177.5,-0.0138,1,benar
Copy of push up 147.mp4,92,right,173.42,173.66,177.27,-0.0135,1,benar
Copy of push up 147.mp4,93,right,173.11,173.64,177.3,-0.0136,1,benar
Copy of push up 147.mp4,94,right,172.94,173.55,177.29,-0.0139,1,benar
Copy of push up 147.mp4,95,right,172.8,173.48,177.21,-0.0139,1,benar
Copy of push up 147.mp4,96,right,172.75,173.39,177.12,-0.0141,1,benar
Copy of push up 147.mp4,97,right,172.7,173.32,177.05,-0.0142,1,benar
Copy of push up 147.mp4,98,right,172.67,173.32,177.05,-0.0142,1,benar
Copy of push up 147.mp4,99,right,172.63,173.2,176.87,-0.0142,1,benar
Copy of push up 147.mp4,100,right,172.61,173.17,176.84,-0.0143,1,benar
Copy of push up 147.mp4,101,right,172.6,173.12,176.75,-0.0143,1,benar
Copy of push up 147.mp4,102,right,172.57,173.22,176.63,-0.0139,1,benar
Copy of push up 147.mp4,103,right,172.53,173.09,176.37,-0.0138,1,benar
Copy of push up 147.mp4,104,right,172.46,173.1,176.24,-0.0136,1,benar
Copy of push up 147.mp4,105,right,172.35,173.06,176.21,-0.0137,1,benar
Copy of push up 147.mp4,106,right,172.27,173.03,176.17,-0.0137,1,benar
Copy of push up 147.mp4,107,right,172.2,172.97,176.19,-0.0139,1,benar
Copy of push up 147.mp4,108,right,172.15,172.96,176.16,-0.014,1,benar
Copy of push up 147.mp4,109,right,172.14,172.93,176.14,-0.014,1,benar
Copy of push up 147.mp4,110,right,172.12,172.92,176.13,-0.014,1,benar
Copy of push up 147.mp4,111,right,172.1,172.91,176.1,-0.014,1,benar
Copy of push up 147.mp4,112,right,172.1,172.85,176.05,-0.0141,1,benar
Copy of push up 147.mp4,113,right,172.08,172.85,176.02,-0.0141,1,benar
Copy of push up 147.mp4,114,right,172.08,172.86,176.0,-0.014,1,benar
Copy of push up 147.mp4,115,right,172.07,172.84,175.97,-0.014,1,benar
Copy of push up 147.mp4,116,right,172.07,172.81,175.96,-0.0141,1,benar
Copy of push up 147.mp4,117,right,172.06,172.81,175.94,-0.0141,1,benar
Copy of push up 147.mp4,118,right,172.05,172.85,175.99,-0.014,1,benar
Copy of push up 147.mp4,119,right,172.05,172.85,176.01,-0.014,1,benar
Copy of push up 147.mp4,120,right,172.04,172.85,175.96,-0.014,1,benar
Copy of push up 147.mp4,121,right,172.04,172.86,175.96,-0.0139,1,benar
Copy of push up 147.mp4,122,right,172.04,172.92,176.15,-0.0141,1,benar
Copy of push up 147.mp4,123,right,172.02,173.12,176.24,-0.0136,1,benar
Copy of push up 2.mp4,1,right,173.66,167.08,179.57,-0.0375,1,benar
Copy of push up 2.mp4,2,right,173.82,167.35,179.6,-0.0368,1,benar
Copy of push up 2.mp4,3,right,174.34,166.47,179.41,-0.0388,1,benar
Copy of push up 2.mp4,4,right,174.47,166.13,179.4,-0.0398,1,benar
Copy of push up 2.mp4,5,right,174.44,166.74,179.59,-0.0389,1,benar
Copy of push up 2.mp4,6,right,174.58,166.73,179.6,-0.0387,1,benar
Copy of push up 2.mp4,7,right,173.17,166.62,179.43,-0.0393,1,benar
Copy of push up 2.mp4,8,right,170.49,167.07,178.98,-0.0385,1,benar
Copy of push up 2.mp4,9,right,167.71,168.94,177.55,-0.0349,1,benar
Copy of push up 2.mp4,10,right,164.67,170.54,176.64,-0.0312,1,benar
Copy of push up 2.mp4,11,right,159.33,170.15,178.17,-0.0291,1,benar
Copy of push up 2.mp4,12,right,153.03,170.68,178.62,-0.0265,1,benar
Copy of push up 2.mp4,13,right,148.76,171.41,179.53,-0.0223,1,benar
Copy of push up 2.mp4,14,right,143.2,172.56,179.55,-0.019,1,benar
Copy of push up 2.mp4,15,right,136.3,173.1,178.2,-0.0156,1,benar
Copy of push up 2.mp4,16,right,133.47,174.24,175.07,-0.0088,1,benar
Copy of push up 2.mp4,17,right,128.39,176.63,176.2,-0.004,1,benar
Copy of push up 2.mp4,18,right,121.69,178.89,176.54,0.0016,1,benar
Copy of push up 2.mp4,19,right,112.58,179.52,175.84,0.006,1,benar
Copy of push up 2.mp4,20,right,104.21,179.42,176.55,0.0031,1,benar
Copy of push up 2.mp4,21,right,101.36,179.23,176.41,0.0027,1,benar
Copy of push up 2.mp4,22,right,100.23,179.07,176.65,0.0064,1,benar
Copy of push up 2.mp4,23,right,100.18,176.9,178.74,0.0096,1,benar
Copy of push up 2.mp4,24,right,100.35,175.9,178.64,0.0124,1,benar
Copy of push up 2.mp4,25,right,101.76,176.12,178.57,0.0119,1,benar
Copy of push up 2.mp4,26,right,103.35,176.18,178.64,0.0116,1,benar
Copy of push up 2.mp4,27,right,103.83,177.02,178.32,0.0098,1,benar
Copy of push up 2.mp4,28,right,108.43,178.49,177.51,0.0069,1,benar
Copy of push up 2.mp4,29,right,115.84,179.62,176.52,0.0041,1,benar
Copy of push up 2.mp4,30,right,123.49,179.22,175.97,0.0032,1,benar
Copy of push up 2.mp4,31,right,132.6,176.75,174.86,-0.0021,1,benar
Copy of push up 2.mp4,32,right,139.02,176.85,175.11,-0.0021,1,benar
Copy of push up 2.mp4,33,right,143.48,175.71,173.55,-0.0032,1,benar
Copy of push up 2.mp4,34,right,150.92,176.33,173.18,-0.0013,1,benar
Copy of push up 2.mp4,35,right,155.58,176.57,173.3,-0.0007,1,benar
Copy of push up 2.mp4,36,right,159.01,177.31,174.72,-0.0005,1,benar
Copy of push up 2.mp4,37,right,162.01,176.9,176.2,-0.0036,1,benar
Copy of push up 2.mp4,38,right,165.31,175.82,176.58,-0.0072,1,benar
Copy of push up 2.mp4,39,right,165.9,173.49,176.58,-0.0137,1,benar
Copy of push up 2.mp4,40,right,167.41,173.48,177.46,-0.015,1,benar
Copy of push up 2.mp4,41,right,169.12,173.44,177.64,-0.0155,1,benar
Copy of push up 2.mp4,42,right,171.54,171.52,177.21,-0.0205,1,benar
Copy of push up 2.mp4,43,right,173.24,171.75,177.8,-0.0208,1,benar
Copy of push up 2.mp4,44,right,174.54,171.07,177.57,-0.0226,1,benar
Copy of push up 2.mp4,45,right,174.68,170.76,177.85,-0.024,1,benar
Copy of push up 2.mp4,46,right,174.59,170.25,178.15,-0.0259,1,benar
Copy of push up 2.mp4,47,right,174.27,170.17,178.23,-0.0263,1,benar
Copy of push up 2.mp4,48,right,174.43,169.94,178.18,-0.0269,1,benar
Copy of push up 2.mp4,49,right,174.73,169.39,178.11,-0.0284,1,benar
Copy of push up 2.mp4,50,right,174.73,169.32,178.34,-0.029,1,benar
Copy of push up 2.mp4,51,right,174.82,169.16,178.39,-0.0295,1,benar
Copy of push up 2.mp4,52,right,174.75,169.01,178.53,-0.0302,1,benar
Copy of push up 2.mp4,53,right,174.79,169.29,178.54,-0.0294,1,benar
Copy of push up 2.mp4,54,right,174.69,169.29,178.56,-0.0294,1,benar
Copy of push up 133.mp4,1,right,158.08,163.84,148.55,-0.0137,1,benar
Copy of push up 133.mp4,2,right,159.95,171.37,149.3,0.0108,1,benar
Copy of push up 133.mp4,3,right,160.31,173.13,150.09,0.0165,1,benar
Copy of push up 133.mp4,4,right,157.75,176.68,152.05,0.0261,1,benar
Copy of push up 133.mp4,5,right,153.5,178.12,154.3,0.0278,1,benar
Copy of push up 133.mp4,6,right,148.03,176.53,155.7,0.0201,1,benar
Copy of push up 133.mp4,7,right,142.66,174.77,156.81,0.0131,1,benar
Copy of push up 133.mp4,8,right,136.59,171.31,153.26,0.0063,1,benar
Copy of push up 133.mp4,9,right,129.06,167.9,150.07,0.0007,1,benar
Copy of push up 133.mp4,10,right,123.09,165.47,147.03,-0.0025,1,benar
Copy of push up 133.mp4,11,right,117.3,166.37,148.47,-0.0017,1,benar
Copy of push up 133.mp4,12,right,110.04,167.36,150.1,-0.0004,1,benar
Copy of push up 133.mp4,13,right,102.82,167.26,151.41,-0.0014,1,benar
Copy of push up 133.mp4,14,right,96.61,165.91,149.2,-0.0024,1,benar
Copy of push up 133.mp4,15,right,85.82,166.58,150.97,-0.0021,1,benar
Copy of push up 133.mp4,16,right,81.37,165.07,148.88,-0.0036,1,benar
Copy of push up 133.mp4,17,right,73.21,165.13,149.84,-0.0036,1,benar
Copy of push up 133.mp4,18,right,71.33,163.74,148.84,-0.0058,1,benar
Copy of push up 133.mp4,19,right,66.84,161.26,144.02,-0.0065,1,benar
Copy of push up 133.mp4,20,right,66.9,162.72,141.46,-0.0004,1,benar
Copy of push up 133.mp4,21,right,64.72,161.11,139.7,-0.0027,1,benar
Copy of push up 133.mp4,22,right,66.65,160.03,139.73,-0.0051,1,benar
Copy of push up 133.mp4,23,right,66.62,158.63,138.78,-0.0078,1,benar
Copy of push up 133.mp4,24,right,68.13,158.51,137.22,-0.0071,1,benar
Copy of push up 133.mp4,25,right,69.04,158.35,136.82,-0.0071,1,benar
Copy of push up 133.mp4,26,right,69.77,158.91,136.05,-0.005,1,benar
Copy of push up 133.mp4,27,right,73.6,161.94,136.58,0.0013,1,benar
Copy of push up 133.mp4,28,right,78.26,164.33,138.86,0.0051,1,benar
Copy of push up 133.mp4,29,right,80.54,162.36,136.3,0.0039,1,benar
Copy of push up 133.mp4,30,right,87.78,165.13,141.83,0.0049,1,benar
Copy of push up 133.mp4,31,right,96.68,165.45,144.42,0.0017,1,benar
Copy of push up 133.mp4,32,right,105.38,167.16,146.2,0.0036,1,benar
Copy of push up 133.mp4,33,right,113.29,168.21,148.08,0.004,1,benar
Copy of push up 133.mp4,34,right,123.1,170.58,148.49,0.0095,1,benar
Copy of push up 133.mp4,35,right,130.67,169.92,145.45,0.0109,1,benar
Copy of push up 133.mp4,36,right,137.42,170.32,146.08,0.0121,1,benar
Copy of push up 133.mp4,37,right,145.29,172.25,148.8,0.0148,1,benar
Copy of push up 133.mp4,38,right,153.66,174.34,150.06,0.0208,1,benar
Copy of push up 133.mp4,39,right,160.53,175.39,150.24,0.0247,1,benar
Copy of push up 133.mp4,40,right,163.34,176.39,151.69,0.0272,1,benar
Copy of push up 133.mp4,41,right,161.49,176.13,153.7,0.0235,1,benar
Copy of push up 133.mp4,42,right,161.32,175.51,153.56,0.0215,1,benar
Copy of push up 133.mp4,43,right,161.08,175.4,153.27,0.0213,1,benar
Copy of push up 133.mp4,44,right,161.28,175.45,152.36,0.0225,1,benar
Copy of push up 133.mp4,45,right,161.35,175.33,153.32,0.0213,1,benar
Copy of push up 133.mp4,46,right,161.3,175.34,153.9,0.0208,1,benar
Copy of push up 133.mp4,47,right,161.28,175.3,154.03,0.0205,1,benar
Copy of push up 133.mp4,48,right,161.26,175.15,154.13,0.0199,1,benar
Copy of push up 133.mp4,49,right,161.22,175.04,154.15,0.0191,1,benar
Copy of push up 133.mp4,50,right,161.28,174.88,154.41,0.0181,1,benar
Copy of push up 133.mp4,51,right,161.27,174.73,154.08,0.0183,1,benar
Copy of push up 133.mp4,52,right,161.33,174.7,153.96,0.0182,1,benar
Copy of push up 133.mp4,53,right,161.44,174.87,154.87,0.0174,1,benar
Copy of push up 133.mp4,54,right,161.43,174.86,152.55,0.02,1,benar
Copy of push up 133.mp4,55,right,161.41,174.95,152.96,0.0197,1,benar
Copy of push up 133.mp4,56,right,161.41,175.02,153.23,0.0199,1,benar
Copy of push up 133.mp4,57,right,161.42,175.24,154.36,0.0198,1,benar
Copy of push up 133.mp4,58,right,161.69,175.31,154.43,0.0201,1,benar
Copy of push up 133.mp4,59,right,161.75,175.34,153.6,0.0215,1,benar
Copy of push up 133.mp4,60,right,161.7,175.28,153.88,0.0211,1,benar
Copy of push up 133.mp4,61,right,161.58,175.46,154.61,0.0208,1,benar
Copy of push up 133.mp4,62,right,161.85,175.49,154.76,0.0205,1,benar
Copy of push up 133.mp4,63,right,161.8,175.54,153.93,0.022,1,benar
Copy of push up 133.mp4,64,right,161.82,175.52,154.13,0.0217,1,benar
Copy of push up 133.mp4,65,right,161.68,175.38,155.15,0.0201,1,benar
Copy of push up 133.mp4,66,right,161.68,175.45,155.29,0.0202,1,benar
Copy of push up 133.mp4,67,right,161.76,175.34,155.27,0.0198,1,benar
Copy of push up 133.mp4,68,right,161.96,175.37,155.22,0.02,1,benar
Copy of push up 133.mp4,69,right,161.97,175.33,155.4,0.0197,1,benar
Copy of push up 133.mp4,70,right,161.97,175.35,154.23,0.0213,1,benar
Copy of push up 133.mp4,71,right,161.8,175.29,154.3,0.021,1,benar
Copy of push up 133.mp4,72,right,161.73,175.35,154.44,0.0211,1,benar
Copy of push up 133.mp4,73,right,161.8,175.37,154.71,0.0206,1,benar
Copy of push up 133.mp4,74,right,161.63,175.33,153.82,0.0222,1,benar
Copy of push up 133.mp4,75,right,161.72,175.21,152.77,0.023,1,benar
Copy of push up 133.mp4,76,right,161.65,174.92,152.39,0.0223,1,benar
Copy of push up 101.mp4,1,right,175.55,179.08,177.57,0.0009,1,benar
Copy of push up 101.mp4,2,right,174.99,179.28,177.89,0.0011,1,benar
Copy of push up 101.mp4,3,right,174.67,179.52,177.81,0.0022,1,benar
Copy of push up 101.mp4,4,right,174.39,179.55,177.46,0.003,1,benar
Copy of push up 101.mp4,5,right,173.46,179.51,176.68,0.0045,1,benar
Copy of push up 101.mp4,6,right,171.64,179.06,175.89,0.007,1,benar
Copy of push up 101.mp4,7,right,169.89,178.5,175.31,0.0091,1,benar
Copy of push up 101.mp4,8,right,167.8,177.83,175.58,0.0104,1,benar
Copy of push up 101.mp4,9,right,165.83,176.68,175.83,0.0128,1,benar
Copy of push up 101.mp4,10,right,163.23,175.5,176.24,0.015,1,benar
Copy of push up 101.mp4,11,right,160.56,174.1,176.58,0.0176,1,benar
Copy of push up 101.mp4,12,right,157.03,174.24,175.42,0.0184,1,benar
Copy of push up 101.mp4,13,right,152.91,174.91,174.4,0.0178,1,benar
Copy of push up 101.mp4,14,right,147.06,176.63,173.34,0.0148,1,benar
Copy of push up 101.mp4,15,right,144.01,176.54,173.44,0.0147,1,benar
Copy of push up 101.mp4,16,right,141.55,178.06,172.67,0.0119,1,benar
Copy of push up 101.mp4,17,right,137.69,179.2,170.84,0.0081,1,benar
Copy of push up 101.mp4,18,right,132.78,178.74,169.66,0.0082,1,benar
Copy of push up 101.mp4,19,right,127.45,178.05,168.77,0.0074,1,benar
Copy of push up 101.mp4,20,right,122.85,179.53,168.55,0.0114,1,benar
Copy of push up 101.mp4,21,right,118.88,178.67,170.26,0.0124,1,benar
Copy of push up 101.mp4,22,right,112.94,179.25,169.11,0.0121,1,benar
Copy of push up 101.mp4,23,right,104.85,179.52,170.83,0.0094,1,benar
Copy of push up 101.mp4,24,right,100.45,179.43,170.85,0.0099,1,benar
